listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_total_listings_count,host_identity_verified,neighborhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
18495995,"Beautiful flat, quiet and sunny with balcony, 63m2",114295062,2017-02-01,Paris/ Ile-de-France/ France,,,,2.0,t,Menilmontant,,Paris,48.8513,2.40149,Entire apartment,Entire place,4,1.0,"['Ethernet connection', 'Patio or balcony', 'Elevator', 'Dishes and silverware', 'Luggage dropoff allowed', 'Stove', 'Coffee maker', 'Iron', 'Dedicated workspace', 'Smoke alarm', 'Essentials', 'Bed linens', 'Dishwasher', 'Paid parking off premises', 'Shampoo', 'Heating', 'Washer', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Wifi', 'Host greets you', 'Microwave']",75,4,21,90.0,10.0,10.0,10.0,10.0,10.0,10.0,f
10423621,Studio Charonne,22768144,2014-10-20,Paris/ Ile-de-France/ France,,,1.0,0.0,t,Popincourt,,Paris,48.85256,2.37817,Entire apartment,Entire place,2,,"['Shampoo', 'Heating', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Breakfast', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace']",80,5,92,97.0,10.0,10.0,10.0,10.0,10.0,10.0,t
21834117,ARC OF TRIUMPHE SUPERB LARGE 2P65 MÃÂ²,127504144,2017-04-25,Paris/ Ile-de-France/ France,within an hour,1.0,0.93,1.0,t,Batignolles-Monceau,,Paris,48.87889,2.29951,Entire apartment,Entire place,2,1.0,"['Patio or balcony', 'Pocket wifi', 'Dishwasher', 'Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Luggage dropoff allowed', 'Long term stays allowed', 'Dedicated workspace', 'TV', 'Iron', 'Dryer', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Ethernet connection', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Microwave', 'Cooking basics', 'Fire extinguisher', 'Cable TV', 'Room-darkening shades', 'Shampoo', 'Extra pillows and blankets', 'Bed linens', 'Carbon monoxide alarm', 'Keypad', 'Elevator']",95,6,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
5079785,Modern Loft in Latin Quarter - Paris,291007369,2019-09-02,FR,,,,0.0,t,Pantheon,,Paris,48.84042,2.34942,Entire apartment,Entire place,4,1.0,"['Dishwasher', 'Essentials', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'TV', 'Iron', 'Dryer', 'Bathtub', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Microwave', 'Cooking basics', 'Fire extinguisher', 'Shampoo', 'Bed linens']",68,2,1125,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t
45089241,A+ Location Studio(APT Selected at Check-in) #1,348619646,2020-06-03,New York/ New York/ United States,within an hour,1.0,0.99,38.0,t,Midtown,Manhattan,New York,40.74813,-73.98681,Private room in apartment,Private room,7,1.0,"['Refrigerator', 'Microwave', 'Shampoo', 'Air conditioning', 'Kitchen', 'Coffee maker', 'Iron', 'Hangers', 'Smoke alarm', 'Fire extinguisher', 'Shower gel', 'Hot water', 'Long term stays allowed', 'Hair dryer', 'Bed linens', 'Essentials', 'Dishes and silverware', 'TV', 'Wifi', 'Heating', 'Cooking basics', 'Stove', 'Luggage dropoff allowed']",62,1,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
30627736,CENTRAL & MODERN APARTMENT NEAR UCT,28681963,2015-03-03,Cape Town/ Western Cape/ South Africa,within a few hours,0.83,0.67,1.0,t,Ward 59,,Cape Town,-33.95712,18.47152,Entire apartment,Entire place,2,2.0,"['Hair dryer', 'Long term stays allowed', 'Iron', 'Fire extinguisher', 'Heating', 'Essentials', 'Cable TV', 'Washer', 'Dedicated workspace', 'Free parking on premises', 'Kitchen', 'Shampoo', 'Wifi', 'Hangers', 'TV']",393,7,300,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
13292993,Comfortable 2-bedroom centrally located in NYC!,29183572,2015-03-11,New York/ New York/ United States,,,,1.0,t,Murray Hill,Manhattan,New York,40.74576,-73.97803,Entire apartment,Entire place,4,2.0,"['Hair dryer', 'Smoke alarm', 'Essentials', 'TV', 'Dedicated workspace', 'Wifi', 'Shampoo', 'Cable TV', 'Fire extinguisher', 'Air conditioning', 'Long term stays allowed', 'Carbon monoxide alarm', 'Kitchen']",250,30,1125,90.0,10.0,10.0,10.0,10.0,10.0,10.0,f
38223581,"Joli studio Paris 7 proche Tour Eiffel, Invalides",20310987,2014-08-20,Garches/ Ile-de-France/ France,within a few hours,1.0,1.0,2.0,t,Palais-Bourbon,,Paris,48.85909,2.30721,Entire apartment,Entire place,2,1.0,"['Paid parking off premises', 'Shampoo', 'Shower gel', 'Heating', 'Smoke alarm', 'Wifi', 'Kitchen', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Hot water', 'Hangers', 'Essentials', 'Bed linens', 'Long term stays allowed', 'TV', 'Stove', 'Microwave']",62,2,1125,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f
40591061,Sun Drenched Good Energy Good Vibes,67931689,2016-04-19,New York/ New York/ United States,within a day,1.0,1.0,1.0,t,East Flatbush,Brooklyn,New York,40.64922,-73.94432,Private room in apartment,Private room,2,1.0,"['Shampoo', 'Free street parking', 'Kitchen', 'Coffee maker', 'Iron', 'Hangers', 'Smoke alarm', 'Washer', 'Dedicated workspace', 'Dryer', 'Hot water', 'Long term stays allowed', 'Extra pillows and blankets', 'Hair dryer', 'Bed linens', 'Essentials', 'TV', 'Wifi', 'Heating', 'Cooking basics', 'Elevator', 'Carbon monoxide alarm']",50,1,1125,80.0,10.0,10.0,10.0,10.0,10.0,10.0,f
40312725,Large 3 Bedroom House close to park and Velodrome,311497363,2019-11-22,AU,within an hour,1.0,1.0,0.0,t,Bankstown,,Sydney,-33.90981,151.00127,Entire house,Entire place,6,3.0,"['Patio or balcony', 'Bed linens', 'Cleaning before checkout', 'TV', 'Heating', 'Washer', 'Free parking on premises', 'Luggage dropoff allowed', 'Essentials', 'Single level home', 'Cooking basics', 'Private entrance', 'Extra pillows and blankets', 'Kitchen', 'Refrigerator', 'Dishwasher', 'Oven', 'Stove', 'Long term stays allowed', 'Microwave', 'Hot water', 'Air conditioning', 'Free street parking', 'Dishes and silverware', 'Hangers', 'Smoke alarm']",150,1,152,97.0,10.0,10.0,10.0,10.0,10.0,10.0,t
19128698,Two Bedroom Apt. walking distance to Bronte Beach,49678825,2015-11-23,Sydney/ New South Wales/ Australia,,,,1.0,t,Waverley,,Sydney,-33.89891,151.26585,Entire apartment,Entire place,4,2.0,"['Washer', 'Long term stays allowed', 'Smoke alarm', 'Private entrance', 'Essentials', 'Kitchen', 'Shampoo', 'Wifi', 'TV']",109,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
27376342,Ocean Central : Manly Seaside Retreat,96135128,2016-09-21,Manly/ New South Wales/ Australia,within an hour,1.0,0.96,0.0,t,Manly,,Sydney,-33.79723,151.28614,Entire apartment,Entire place,4,1.0,"['Patio or balcony', 'Freezer', 'Samsung Bluetooth sound system', 'Portable fans', 'Bed linens', 'Shampoo', 'Hair dryer', 'TV', 'Drying rack for clothing', 'Fire extinguisher', 'Heating', 'Washer', 'Iron', 'Wine glasses', 'Free parking on premises', 'Room-darkening shades', 'Essentials', 'Cooking basics', 'First aid kit', 'Dining table', 'Toaster', 'Outdoor dining area', 'Private entrance', 'Outdoor furniture', 'Host greets you', 'Extra pillows and blankets', 'Kitchen', 'Clothing storage: wardrobe and closet', 'Refrigerator', 'Elevator', 'Board games', 'Oven', 'Beach essentials', 'Hot water kettle', 'Stove', 'Microwave', 'Hot water', 'Dryer', 'Dedicated workspace', 'Dishes and silverware', 'Hangers', 'Pool', 'Wifi', 'Smoke alarm']",170,2,14,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f
5317233,La ChiaraLuna,23667469,2014-11-12,Rome/ Lazio/ Italy,within an hour,1.0,1.0,2.0,t,I Centro Storico,,Rome,41.88794,12.4738,Entire apartment,Entire place,5,1.0,"['Crib', 'Dishes and silverware', 'Breakfast', 'High chair', 'Indoor fireplace', 'TV', 'Dedicated workspace', 'Host greets you', 'Long term stays allowed', 'Wifi', 'Essentials', 'Hair dryer', 'Air conditioning', 'First aid kit', 'Hangers', 'Iron', 'Kitchen']",78,2,1124,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t
27088108,{CLEANED & DISINFECTED} Apartment with 2 Bedrooms,195633604,2018-06-14,IT,within an hour,1.0,1.0,3.0,t,VIII Appia Antica,,Rome,41.87138,12.47974,Entire apartment,Entire place,4,2.0,"['Washer', 'Cooking basics', 'Hangers', 'Room-darkening shades', 'Stove', 'Patio or balcony', 'Extra pillows and blankets', 'Iron', 'Bed linens', 'Carbon monoxide alarm', 'Wifi', 'First aid kit', 'Dedicated workspace', 'Shampoo', 'Hot water', 'Smoke alarm', 'Dishes and silverware', 'Essentials', 'Kitchen', 'Refrigerator', 'Coffee maker', 'Microwave', 'Hair dryer', 'Air conditioning', 'Pocket wifi', 'Heating', 'Oven', 'TV', 'Free street parking', 'Fire extinguisher', 'Long term stays allowed', 'Smart lock', 'Dryer', 'Elevator']",29,13,1125,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t
35229243,"Large&Clean, with Garden,  in Midtown Manhattan",265246760,2019-05-30,New York/ New York/ United States,within a few hours,1.0,0.91,0.0,t,Midtown,Manhattan,New York,40.75558,-73.96872,Entire apartment,Entire place,14,4.0,"['Babysitter recommendations', 'Refrigerator', 'Microwave', 'Shampoo', 'High chair', 'Pack \u2019n Play/travel crib', 'Air conditioning', 'Bathtub', 'Kitchen', 'Coffee maker', 'Oven', 'Iron', 'Hangers', 'Smoke alarm', 'Washer', 'Dedicated workspace', 'Dryer', 'Fire extinguisher', 'Hot water', 'Children\u2019s books and toys', 'Long term stays allowed', 'Extra pillows and blankets', 'Hair dryer', 'Bed linens', 'Room-darkening shades', 'Essentials', 'Dishes and silverware', 'TV', 'Dishwasher', 'Wifi', 'Cable TV', 'Heating', 'Paid parking off premises', 'Patio or balcony', 'Cooking basics', 'First aid kit', 'Stove', 'Luggage dropoff allowed', 'Window guards', 'Private entrance', 'Carbon monoxide alarm']",357,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
24764415,Luxury Executive Apartment In Convenient Location,159262361,2017-11-19,Sydney/ New South Wales/ Australia,within a few hours,1.0,1.0,3.0,t,Sydney,,Sydney,-33.89315,151.19832,Entire apartment,Entire place,2,1.0,"['Patio or balcony', 'Shampoo', 'Coffee maker', 'Hair dryer', 'TV', 'Heating', 'Washer', 'Iron', 'Free parking on premises', 'Luggage dropoff allowed', 'Essentials', 'Cooking basics', 'Host greets you', 'Kitchen', 'Elevator', 'Refrigerator', 'Dishwasher', 'Oven', 'Carbon monoxide alarm', 'Stove', 'Long term stays allowed', 'Microwave', 'Hot water', 'Air conditioning', 'Dryer', 'Free street parking', 'Dedicated workspace', 'Dishes and silverware', 'Hangers', 'Wifi', 'Smoke alarm']",229,5,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
13222140,"Private appartment,minutes from NY citi. Fantastic loc ation, walking distance to manhattan ferry.",15523,2009-05-01,New York/ New York/ United States,,,,2.0,t,Tompkinsville,Staten Island,New York,40.63174,-74.0827,Private room in house,Private room,2,1.0,"['First aid kit', 'Free parking on premises', 'Breakfast', 'Smoke alarm', 'Essentials', 'Washer', 'TV', 'Dryer', 'Shampoo', 'Heating', 'Fire extinguisher', 'Wifi', 'Air conditioning', 'Long term stays allowed', 'Carbon monoxide alarm', 'Kitchen']",72,2,1125,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f
6976076,SYDNEY HARBOUR DESIGNER  TERRACE,1387518,2011-11-09,Rozelle/ New South Wales/ Australia,within an hour,1.0,1.0,3.0,t,Leichhardt,,Sydney,-33.86101,151.16987,Private room in house,Private room,2,1.0,"['Indoor fireplace', 'Patio or balcony', 'Garden or backyard', 'Lockbox', 'Bed linens', 'Cleaning before checkout', 'Shampoo', 'Coffee maker', 'Hair dryer', 'Heating', 'Washer', 'Iron', 'Luggage dropoff allowed', 'Essentials', 'Cooking basics', 'First aid kit', 'Private entrance', 'Waterfront', 'Extra pillows and blankets', 'Kitchen', 'Refrigerator', 'Oven', 'Carbon monoxide alarm', 'Pocket wifi', 'Dishwasher', 'Beach essentials', 'Stove', 'Long term stays allowed', 'Breakfast', 'BBQ grill', 'Hot water', 'Dryer', 'Free street parking', 'Dedicated workspace', 'Dishes and silverware', 'Hangers', 'Wifi', 'Smoke alarm']",99,1,150,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f
38419257,Bright & convenient in the heart of Kings Cross,148908192,2017-09-03,Sydney/ New South Wales/ Australia,within an hour,1.0,1.0,3.0,t,Sydney,,Sydney,-33.87534,151.2231,Entire apartment,Entire place,2,1.0,"['Coffee maker', 'Shampoo', 'Hair dryer', 'TV', 'Fire extinguisher', 'Iron', 'Essentials', 'Cooking basics', 'Private entrance', 'Host greets you', 'Kitchen', 'Refrigerator', 'Oven', 'Stove', 'Long term stays allowed', 'Microwave', 'Hot water', 'Dishes and silverware', 'Hangers', 'Wifi', 'Smoke alarm']",109,2,1125,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t
47029229,THE PARISIAN NEST - 3 room with balcony - 60m2,12663713,2014-02-28,Paris/ Ile-de-France/ France,within an hour,1.0,1.0,2.0,t,Buttes-Chaumont,,Paris,48.88758,2.39249,Entire apartment,Entire place,2,1.0,"['Outdoor dining area', 'Patio or balcony', 'Dishwasher', 'Essentials', 'DENON Bluetooth sound system', 'Conditioner', 'Hot water', 'Hangers', 'Smoke alarm', 'Long term stays allowed', 'Dedicated workspace', 'Pour-over coffee', 'TV', 'Indoor fireplace', 'Dryer', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Cleaning products', 'Body soap', 'Hot water kettle', 'Ethernet connection', 'Heating', 'Freezer', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Microwave', 'Baking sheet', 'Cooking basics', 'Drying rack for clothing', 'Cable TV', 'Room-darkening shades', 'Wine glasses', 'Shampoo', 'Toaster', 'Wifi \u2013 350 Mbps', 'Shower gel', 'Clothing storage: closet, walk-in closet, and dresser', 'Bed linens', 'Carbon monoxide alarm', 'Outdoor furniture', 'Dining table']",70,4,1125,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f
13691442,Luminous/Lumineux et cosy ÃÂ  la Butte Montmartre,8070999,2013-08-10,Paris/ Ile-de-France/ France,,,,1.0,t,Buttes-Montmartre,,Paris,48.88946,2.33538,Entire apartment,Entire place,2,,"['Iron', 'Heating', 'Elevator', 'Hair dryer', 'Smoke alarm', 'Kitchen', 'Essentials', 'Hangers', 'Long term stays allowed', 'Breakfast']",50,2,1125,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f
2434101,Cozy room with separate bathroom.,12440693,2014-02-21,Elderslie/ New South Wales/ Australia,within an hour,1.0,0.9,1.0,t,Camden,,Sydney,-34.05688,150.70996,Entire guesthouse,Entire place,2,1.0,"['Long term stays allowed', 'Iron', 'Microwave', 'Smoke alarm', 'Private entrance', 'Hot water', 'Garden or backyard', 'Air conditioning', 'Free street parking', 'Essentials', 'Dedicated workspace', 'Dishes and silverware', 'Hangers', 'Refrigerator', 'Shampoo', 'Wifi', 'Hair dryer', 'TV', 'Heating']",75,1,1125,94.0,10.0,10.0,10.0,10.0,10.0,10.0,f
34016950,Ambio Suite Luxury San Cosimato Trastevere,256847402,2019-04-19,Rome/ Lazio/ Italy,within a few hours,1.0,1.0,1.0,t,I Centro Storico,,Rome,41.88754,12.46858,Entire apartment,Entire place,4,1.0,"['Dishwasher', 'Washer', 'Dedicated workspace', 'Fire extinguisher', 'Hangers', 'Iron', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Wifi', 'Hair dryer', 'Kitchen', 'Heating', 'Keypad', 'TV', 'Smoke alarm', 'Air conditioning', 'Coffee maker', 'Hot water', 'Long term stays allowed', 'Oven', 'Elevator', 'Shampoo', 'Essentials', 'First aid kit', 'Carbon monoxide alarm']",51,2,120,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
8653999,Charming Upper West Side Apartment,43219894,2015-09-02,United States,,,,1.0,t,Upper West Side,Manhattan,New York,40.78322,-73.97435,Entire apartment,Entire place,3,1.0,"['First aid kit', 'Essentials', 'TV', 'Wifi', 'Shampoo', 'Cable TV', 'Heating', 'Air conditioning', 'Long term stays allowed', 'Kitchen']",180,30,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
33356823,"Casa Vacanza "" Toti's House """,250923331,2019-03-24,Rome/ Lazio/ Italy,within a day,0.5,1.0,1.0,t,I Centro Storico,,Rome,41.91319,12.46922,Entire apartment,Entire place,4,1.0,"['Dishwasher', 'Washer', 'Dedicated workspace', 'Microwave', 'Fire extinguisher', 'Hangers', 'Iron', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Wifi', 'Stove', 'Hair dryer', 'Kitchen', 'Heating', 'TV', 'Air conditioning', 'Coffee maker', 'Hot water', 'Long term stays allowed', 'Extra pillows and blankets', 'Oven', 'Dryer', 'Shampoo', 'Elevator', 'Single level home', 'Essentials', 'First aid kit', 'Bed linens']",80,2,1125,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f
40728239,AMAZING PRIVATE BEDROOM RIGHT BY CENTRAL PARK,58882459,2016-02-15,New York/ New York/ United States,within a few hours,1.0,1.0,1.0,t,East Harlem,Manhattan,New York,40.78903,-73.94558,Private room in apartment,Private room,2,1.0,"['Refrigerator', 'Microwave', 'Air conditioning', 'Free street parking', 'Kitchen', 'Oven', 'Iron', 'Hangers', 'Smoke alarm', 'Washer', 'Dryer', 'Hot water', 'Hot water kettle', 'Hair dryer', 'Bed linens', 'Room-darkening shades', 'Essentials', 'Dishwasher', 'Lock on bedroom door', 'Wifi', 'Heating', 'Paid parking off premises', 'Mosquito net', 'Stove', 'Freezer', 'Luggage dropoff allowed', 'Toaster', 'Laundromat nearby']",90,2,20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
41435614,Monte&Mar  Sao Conrado quarto  compartilhado 6,212059994,2018-08-27,Sao Conrado/ State of Rio de Janeiro/ Brazil,within an hour,1.0,1.0,10.0,t,Sao Conrado,,Rio de Janeiro,-22.99809,-43.26793,Shared room in house,Shared room,1,1.0,"['Kitchen', 'Washer', 'Hot water', 'Air conditioning', 'Long term stays allowed', 'Essentials', 'Dryer', 'TV', 'Wifi', 'Hangers']",85,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
9816151,EXCLUSIVE SYDNEY CITY HERITAGE APARTMENT,50565626,2015-12-05,Sydney/ New South Wales/ Australia,within an hour,1.0,0.98,1.0,t,Sydney,,Sydney,-33.86341,151.20784,Entire apartment,Entire place,4,1.0,"['Bathtub', 'Lockbox', 'Children\u2019s books and toys', 'High chair', 'Bed linens', 'Shampoo', 'Hair dryer', 'TV', 'Hot tub', 'Heating', 'Washer', 'Iron', 'Room-darkening shades', 'Essentials', 'Cooking basics', 'First aid kit', 'Paid parking off premises', 'Baby bath', 'Crib', 'Extra pillows and blankets', 'Kitchen', 'Elevator', 'Refrigerator', 'Carbon monoxide alarm', 'Stove', 'Long term stays allowed', 'Microwave', 'Hot water', 'Air conditioning', 'Dedicated workspace', 'Dishes and silverware', 'Hangers', 'Pool', 'Children\u2019s dinnerware', 'Wifi', 'Smoke alarm', 'Pack \u2019n Play/travel crib']",183,1,500,94.0,10.0,10.0,10.0,10.0,10.0,10.0,f
43464900,AptÃÂº aconchegante pertinho da Praia do Flamengo,14201235,2014-04-12,Brazil,within an hour,1.0,1.0,1.0,t,Flamengo,,Rio de Janeiro,-22.94044,-43.17653,Entire apartment,Entire place,3,2.0,"['Hair dryer', 'Bed linens', 'Iron', 'Heating', 'Kitchen', 'Essentials', 'TV', 'Air conditioning', 'Hot water', 'Coffee maker', 'Long term stays allowed', 'Stove', 'Oven', 'Dishes and silverware', 'Cooking basics', 'Host greets you', 'Washer', 'Dedicated workspace', 'Hangers', 'Extra pillows and blankets']",120,5,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
35331997,Ã¢Ëâ¦Bright & Full of charm apt.Ã¢Ëâ¦ Full Bedroom+1Ã¢Ëâ¦,7178965,2013-06-29,Paris/ Ile-de-France/ France,,,1.0,39.0,t,Menilmontant,,Paris,48.86846,2.38944,Entire apartment,Entire place,3,1.0,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Dryer', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Essentials']",105,2,15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
21719775,Studio Premium - Tour Eiffel - 2,113055646,2017-01-24,Paris/ Ile-de-France/ France,within an hour,0.98,0.99,32.0,t,Passy,,Paris,48.85663,2.28526,Entire apartment,Entire place,2,,"['Essentials', 'Air conditioning', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'Lockbox', 'TV', 'Iron', 'Private entrance', 'First aid kit', 'Heating', 'Hair dryer', 'Coffee maker', 'Cooking basics', 'Fire extinguisher', 'Paid parking off premises', 'Shampoo', 'Shower gel', 'Bed linens', 'Carbon monoxide alarm', 'Elevator']",68,1,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
17796112,Spacious and Sunny Apartment in Ditmas Park,63970,2009-12-17,New York/ New York/ United States,within an hour,1.0,0.89,0.0,t,Flatbush,Brooklyn,New York,40.64463,-73.96159,Entire apartment,Entire place,4,1.0,"['Refrigerator', 'Microwave', 'Shampoo', 'Air conditioning', 'Free street parking', 'Kitchen', 'Coffee maker', 'Oven', 'Iron', 'Hangers', 'Smoke alarm', 'Washer', 'Dedicated workspace', 'Host greets you', 'Dryer', 'Fire extinguisher', 'Shower gel', 'Hot water', 'Long term stays allowed', 'Extra pillows and blankets', 'Hair dryer', 'Bed linens', 'Essentials', 'Dishes and silverware', 'Wifi', 'Heating', 'Cooking basics', 'First aid kit', 'Stove', 'Luggage dropoff allowed', 'Elevator', 'Garden or backyard']",95,14,180,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
2439528,55m2 appartement Montsouris Park,12470251,2014-02-22,Paris/ Ile-de-France/ France,,,,1.0,t,Gobelins,,Paris,48.82323,2.34338,Entire apartment,Entire place,3,2.0,"['Shampoo', 'Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Carbon monoxide alarm', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed', 'Cable TV']",59,5,1125,90.0,10.0,10.0,10.0,10.0,9.0,10.0,f
5148337,Nice room in a central Paris duplex,20679220,2014-08-29,Paris/ Ile-de-France/ France,within a few hours,0.95,0.94,1.0,t,Bourse,,Paris,48.86942,2.3492,Private room in apartment,Private room,2,1.0,"['Pocket wifi', 'Dishwasher', 'Essentials', 'Air conditioning', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Luggage dropoff allowed', 'Dedicated workspace', 'Lock on bedroom door', 'Paid parking on premises', 'TV', 'Iron', 'Dryer', 'Refrigerator', 'Oven', 'Dishes and silverware', 'First aid kit', 'Heating', 'Ethernet connection', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Microwave', 'Cooking basics', 'Fire extinguisher', 'Cable TV', 'Shampoo', 'Extra pillows and blankets', 'Bed linens', 'Carbon monoxide alarm', 'Elevator']",50,2,8,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f
10357730,Live like a local in Astoria Queens,16823940,2014-06-15,New York/ New York/ United States,within an hour,1.0,0.67,2.0,t,Ditmars Steinway,Queens,New York,40.77651,-73.91009,Entire apartment,Entire place,2,1.0,"['Refrigerator', 'Microwave', 'Shampoo', 'Air conditioning', 'Baking sheet', 'Free street parking', 'Kitchen', 'Coffee maker', 'Oven', 'Iron', 'Hangers', 'Smoke alarm', 'Washer', 'Dedicated workspace', 'Dryer', 'Fire extinguisher', 'Hot water', 'Long term stays allowed', 'Extra pillows and blankets', 'Hair dryer', 'Bed linens', 'Essentials', 'Dishes and silverware', 'Gym', 'TV', 'Dishwasher', 'Wifi', 'Cable TV', 'Heating', 'Paid parking off premises', 'Cooking basics', 'First aid kit', 'Stove', 'Freezer', 'Private entrance', 'Laundromat nearby', 'Carbon monoxide alarm', 'Pour-over coffee']",61,30,1125,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f
601402,Luxury apartment in Trastevere,1460757,2011-12-01,Rome/ Lazio/ Italy,within a few hours,1.0,0.91,21.0,t,I Centro Storico,,Rome,41.88475,12.46777,Entire apartment,Entire place,2,1.0,"['Dishwasher', 'Paid parking off premises', 'Pack \u2019n Play/travel crib', 'Washer', 'Dedicated workspace', 'Microwave', 'Hangers', 'Iron', 'Refrigerator', 'Dishes and silverware', 'Host greets you', 'Cooking basics', 'Bathtub', 'Wifi', 'Stove', 'Hair dryer', 'Kitchen', 'Heating', 'TV', 'Patio or balcony', 'Air conditioning', 'Coffee maker', 'Hot water', 'Long term stays allowed', 'Extra pillows and blankets', 'Cable TV', 'Dryer', 'Shampoo', 'Oven', 'Elevator', 'Single level home', 'Essentials', 'Bed linens', 'Room-darkening shades']",150,4,31,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f
4343351,"Comfy room near Caracalla, Testaccio, Ostiense St.",22548338,2014-10-14,Rome/ Lazio/ Italy,,,1.0,1.0,t,I Centro Storico,,Rome,41.87584,12.48977,Private room in apartment,Private room,1,1.0,"['Lock on bedroom door', 'Washer', 'Dedicated workspace', 'Microwave', 'Hangers', 'Iron', 'Luggage dropoff allowed', 'Refrigerator', 'Host greets you', 'Wifi', 'Hair dryer', 'Breakfast', 'Heating', 'TV', 'Smoke alarm', 'Air conditioning', 'Hot water', 'Free street parking', 'Extra pillows and blankets', 'Shampoo', 'Essentials', 'First aid kit', 'Bed linens']",40,2,10,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f
201992,Serene Park Slope Garden Apartment,988350,2011-08-18,New York/ New York/ United States,,,0.0,1.0,t,Park Slope,Brooklyn,New York,40.6755,-73.97859,Entire apartment,Entire place,4,1.0,"['Refrigerator', 'Microwave', 'Shampoo', 'Pack \u2019n Play/travel crib', 'Air conditioning', 'Kitchen', 'Coffee maker', 'Oven', 'Iron', 'Hangers', 'Smoke alarm', 'Dedicated workspace', 'Fire extinguisher', 'Children\u2019s books and toys', 'Long term stays allowed', 'Extra pillows and blankets', 'Hair dryer', 'Bed linens', 'Room-darkening shades', 'Essentials', 'Dishes and silverware', 'TV', 'Dishwasher', 'Wifi', 'Cable TV', 'Heating', 'BBQ grill', 'Patio or balcony', 'Cooking basics', 'First aid kit', 'Stove', 'Luggage dropoff allowed', 'Private entrance', 'Garden or backyard', 'Carbon monoxide alarm']",190,30,30,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f
